Customer,Business Unit,Server,Product,Client,Policy,Group,Job Type,Job,Status,Vendor Status,Job ID,Size,Size Scanned,Size Transferred,KB/Sec,Nbr Files,Start Date,End Date,Expiration Date,Backup Day
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,tlrhp23a.ad.corp.global,Dailt_11PM_EST,Dailt_11PM_EST,Scheduled Backup,HP-UX File System-/ServerFileDD,Success,30000,9172809720001609,0.021649408,,,10.56043956,749059,"Oct 4, 2024 10:00:30 PM","Oct 4, 2024 10:33:52 PM","Nov 4, 2024 5:00:00 AM",04-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,tlrhp23a.ad.corp.global,Dailt_11PM_EST,Dailt_11PM_EST,Scheduled Backup,HP-UX File System-/ServerFileDD,Success,30000,9172818360001509,0.019634176,,,9.698533131,749070,"Oct 5, 2024 10:00:20 PM","Oct 5, 2024 10:33:17 PM","Nov 5, 2024 5:00:00 AM",05-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,tlrhp23a.ad.corp.global,Dailt_11PM_EST,Dailt_11PM_EST,Scheduled Backup,HP-UX File System-/ServerFileDD,Success,30000,9172827000001709,0.020775936,,,10.34097859,749092,"Oct 6, 2024 10:00:31 PM","Oct 6, 2024 10:33:13 PM","Nov 6, 2024 5:00:00 AM",06-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,tlrhp23a.ad.corp.global,Dailt_11PM_EST,Dailt_11PM_EST,Scheduled Backup,HP-UX File System-/ServerFileDD,Success,30000,9172835640001509,0.020928512,,,10.28585808,749101,"Oct 7, 2024 10:00:11 PM","Oct 7, 2024 10:33:18 PM","Nov 7, 2024 5:00:00 AM",07-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,tlrhp23a.ad.corp.global,Dailt_11PM_EST,Dailt_11PM_EST,Scheduled Backup,HP-UX File System-/ServerFileDD,Success,30000,9172844280001609,0.022054912,,,10.77438719,749099,"Oct 8, 2024 10:00:22 PM","Oct 8, 2024 10:33:41 PM","Nov 8, 2024 5:00:00 AM",08-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,tragedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Success,30000,9172782720005609,0.045732864,,,708.9047619,78382,"Oct 1, 2024 7:02:40 PM","Oct 1, 2024 7:03:43 PM","Nov 1, 2024 1:00:00 AM",01-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,tragedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Success,30000,9172791360006009,0.07396352,,,1224.237288,78383,"Oct 2, 2024 7:01:58 PM","Oct 2, 2024 7:02:57 PM","Nov 2, 2024 1:00:00 AM",02-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,tragedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Success,30000,9172800000005809,0.081636352,,,1122.859155,77795,"Oct 3, 2024 7:01:16 PM","Oct 3, 2024 7:02:27 PM","Nov 3, 2024 1:00:00 AM",03-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,tragedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Success,30000,9172808640005709,0.067996672,,,1054.015873,77795,"Oct 4, 2024 7:00:53 PM","Oct 4, 2024 7:01:56 PM","Nov 4, 2024 2:00:00 AM",04-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,tragedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Success,30000,9172817280007709,0.064502784,,,1166.5,77797,"Oct 5, 2024 7:03:01 PM","Oct 5, 2024 7:03:55 PM","Nov 5, 2024 2:00:00 AM",05-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,tragedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Success,30000,9172825920005909,0.049107968,,,1141.833333,77795,"Oct 6, 2024 7:02:40 PM","Oct 6, 2024 7:03:22 PM","Nov 6, 2024 2:00:00 AM",06-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,tragedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Success,30000,9172834560005609,0.048754688,,,898.3396226,77789,"Oct 7, 2024 7:02:05 PM","Oct 7, 2024 7:02:58 PM","Nov 7, 2024 2:00:00 AM",07-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,tragedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Success,30000,9172843200005409,0.456513536,,,3429.338462,80104,"Oct 8, 2024 7:00:48 PM","Oct 8, 2024 7:02:58 PM","Nov 8, 2024 2:00:00 AM",08-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,trekedgex02.ad.corp.global,Daily_30_day,Daily_30_day,On-Demand Backup,Linux File System-/ServerFileDD,Failure,30901,9172806849686509,0,,,0,0,"Oct 4, 2024 2:01:36 PM","Oct 5, 2024 2:01:40 PM","Nov 3, 2024 9:01:36 PM",03-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,trekedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Failure,30901,9172800000006209,0,,,0,0,"Oct 3, 2024 7:00:00 PM","Oct 4, 2024 7:00:00 AM","Nov 3, 2024 1:00:00 AM",03-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,trekedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Failure,30901,9172808640006109,0,,,0,0,"Oct 4, 2024 7:00:00 PM","Oct 5, 2024 7:00:00 AM","Nov 4, 2024 2:00:00 AM",04-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,trekedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Failure,30901,9172817280008209,0,,,0,0,"Oct 5, 2024 7:00:00 PM","Oct 6, 2024 7:00:00 AM","Nov 5, 2024 2:00:00 AM",05-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,trekedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Failure,30901,9172825920006309,0,,,0,0,"Oct 6, 2024 7:00:00 PM","Oct 7, 2024 7:00:00 AM","Nov 6, 2024 2:00:00 AM",06-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,trekedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Partial,30005,9172843200005809,0.227900416,,,682.696319,476095,"Oct 8, 2024 7:02:26 PM","Oct 8, 2024 7:07:52 PM","Nov 8, 2024 2:00:00 AM",08-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,trekedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Success,30000,9172782720006109,0.291408896,,,883.7857143,478134,"Oct 1, 2024 7:00:48 PM","Oct 1, 2024 7:06:10 PM","Nov 1, 2024 1:00:00 AM",01-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,trekedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Success,30000,9172791360006609,0.224366592,,,682.5794393,478136,"Oct 2, 2024 7:04:06 PM","Oct 2, 2024 7:09:27 PM","Nov 2, 2024 1:00:00 AM",02-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,trekedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Success,30000,9172834560006009,0.408972288,,,479.4561825,473776,"Oct 7, 2024 7:03:29 PM","Oct 7, 2024 7:17:22 PM","Nov 7, 2024 2:00:00 AM",07-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,trgaedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Success,30000,9172782720006009,0.122729472,,,749.08125,254889,"Oct 1, 2024 7:00:09 PM","Oct 1, 2024 7:02:49 PM","Nov 1, 2024 1:00:00 AM",01-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,trgaedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Success,30000,9172791360006409,0.11902464,,,731.0377358,254890,"Oct 2, 2024 7:00:19 PM","Oct 2, 2024 7:02:58 PM","Nov 2, 2024 1:00:00 AM",02-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,trgaedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Success,30000,9172800000006009,0.018695168,,,125.0479452,254889,"Oct 3, 2024 7:00:20 PM","Oct 3, 2024 7:02:46 PM","Nov 3, 2024 1:00:00 AM",03-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,trgaedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Success,30000,9172808640005909,0.019485696,,,128.5743243,254893,"Oct 4, 2024 7:00:30 PM","Oct 4, 2024 7:02:58 PM","Nov 4, 2024 2:00:00 AM",04-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,trgaedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Success,30000,9172817280008009,0.006587392,,,45.62411348,254893,"Oct 5, 2024 7:00:11 PM","Oct 5, 2024 7:02:32 PM","Nov 5, 2024 2:00:00 AM",05-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,trgaedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Success,30000,9172825920006109,0.007790592,,,55.13043478,254894,"Oct 6, 2024 7:00:21 PM","Oct 6, 2024 7:02:39 PM","Nov 6, 2024 2:00:00 AM",06-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,trgaedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Success,30000,9172834560005809,0.031000576,,,204.5540541,254896,"Oct 7, 2024 7:00:11 PM","Oct 7, 2024 7:02:39 PM","Nov 7, 2024 2:00:00 AM",07-Oct-2024
Trane Technologies,Undefined,igravanwh003.corp.irco.com,EMC Avamar,trgaedgex02.ad.corp.global,Daily_30_day,Daily_30_day,Scheduled Backup,Linux File System-/ServerFileDD,Success,30000,9172843200005609,0.008415232,,,56.67586207,254896,"Oct 8, 2024 7:00:22 PM","Oct 8, 2024 7:02:47 PM","Nov 8, 2024 2:00:00 AM",08-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrawsndc003.corp.irco.com,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172783080001709,0.154364928,,,89.73035714,312112,"Oct 1, 2024 5:00:21 PM","Oct 1, 2024 5:28:21 PM","Nov 1, 2024 2:00:00 AM",01-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrawsndc003.corp.irco.com,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172791720002109,0.14281728,,,85.35495716,312088,"Oct 2, 2024 5:00:02 PM","Oct 2, 2024 5:27:16 PM","Nov 2, 2024 2:00:00 AM",02-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrawsndc003.corp.irco.com,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172800360001709,0.139521024,,,81.19845054,312106,"Oct 3, 2024 5:00:05 PM","Oct 3, 2024 5:28:03 PM","Nov 3, 2024 2:00:00 AM",03-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrawsndc003.corp.irco.com,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172809000001909,0.123061248,,,74.36695545,312124,"Oct 4, 2024 5:00:25 PM","Oct 4, 2024 5:27:21 PM","Nov 4, 2024 3:00:00 AM",04-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrawsndc003.corp.irco.com,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172817640001709,0.143067136,,,85.66155733,312182,"Oct 5, 2024 5:00:05 PM","Oct 5, 2024 5:27:16 PM","Nov 5, 2024 3:00:00 AM",05-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrawsndc003.corp.irco.com,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172826280001709,0.141037568,,,81.45002957,312190,"Oct 6, 2024 5:00:05 PM","Oct 6, 2024 5:28:16 PM","Nov 6, 2024 3:00:00 AM",06-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrawsndc003.corp.irco.com,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172834920001709,0.141441024,,,82.66068223,312200,"Oct 7, 2024 5:00:17 PM","Oct 7, 2024 5:28:08 PM","Nov 7, 2024 3:00:00 AM",07-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrawsndc003.corp.irco.com,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172843560001709,0.150822912,,,88.88835244,312216,"Oct 8, 2024 5:00:10 PM","Oct 8, 2024 5:27:47 PM","Nov 8, 2024 3:00:00 AM",08-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrawsndc003.corp.irco.com,Daily_30day_9PM_EST_FS,Daily_30day_9PM_EST_FS,Scheduled Backup,Windows File System-/Windows FS Dataset,Success,30000,9172782720004809,0.344047616,,,311.0962963,393958,"Oct 1, 2024 4:00:00 PM","Oct 1, 2024 4:18:00 PM","Nov 1, 2024 1:00:00 AM",01-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrawsndc003.corp.irco.com,Daily_30day_9PM_EST_FS,Daily_30day_9PM_EST_FS,Scheduled Backup,Windows File System-/Windows FS Dataset,Success,30000,9172791360004609,0.438669312,,,388.7368421,393939,"Oct 2, 2024 4:00:00 PM","Oct 2, 2024 4:18:22 PM","Nov 2, 2024 1:00:00 AM",02-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrawsndc003.corp.irco.com,Daily_30day_9PM_EST_FS,Daily_30day_9PM_EST_FS,Scheduled Backup,Windows File System-/Windows FS Dataset,Success,30000,9172800000005309,0.626808832,,,540.7402827,393957,"Oct 3, 2024 4:00:00 PM","Oct 3, 2024 4:18:52 PM","Nov 3, 2024 1:00:00 AM",03-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrawsndc003.corp.irco.com,Daily_30day_9PM_EST_FS,Daily_30day_9PM_EST_FS,Scheduled Backup,Windows File System-/Windows FS Dataset,Success,30000,9172808640006509,0.426318848,,,379.1684882,393974,"Oct 4, 2024 4:00:00 PM","Oct 4, 2024 4:18:18 PM","Nov 4, 2024 2:00:00 AM",04-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrawsndc003.corp.irco.com,Daily_30day_9PM_EST_FS,Daily_30day_9PM_EST_FS,Scheduled Backup,Windows File System-/Windows FS Dataset,Success,30000,9172817280005109,0.315000832,,,283.518894,394033,"Oct 5, 2024 4:00:00 PM","Oct 5, 2024 4:18:05 PM","Nov 5, 2024 2:00:00 AM",05-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrawsndc003.corp.irco.com,Daily_30day_9PM_EST_FS,Daily_30day_9PM_EST_FS,Scheduled Backup,Windows File System-/Windows FS Dataset,Success,30000,9172825920004809,0.244763648,,,219.0898258,394040,"Oct 6, 2024 4:00:00 PM","Oct 6, 2024 4:18:11 PM","Nov 6, 2024 2:00:00 AM",06-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrawsndc003.corp.irco.com,Daily_30day_9PM_EST_FS,Daily_30day_9PM_EST_FS,Scheduled Backup,Windows File System-/Windows FS Dataset,Success,30000,9172834560004609,0.332416,,,296.4611872,394050,"Oct 7, 2024 4:00:00 PM","Oct 7, 2024 4:18:15 PM","Nov 7, 2024 2:00:00 AM",07-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrawsndc003.corp.irco.com,Daily_30day_9PM_EST_FS,Daily_30day_9PM_EST_FS,Scheduled Backup,Windows File System-/Windows FS Dataset,Success,30000,9172843200005309,0.332244992,,,297.1227106,394066,"Oct 8, 2024 4:00:00 PM","Oct 8, 2024 4:18:12 PM","Nov 8, 2024 2:00:00 AM",08-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrijstartndc001,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,Solaris File System-/ServerFileDD,Success,30000,9172782720003309,0.234631168,,,461.0301811,218018,"Oct 1, 2024 4:00:00 PM","Oct 1, 2024 4:08:17 PM","Nov 1, 2024 1:00:00 AM",01-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrijstartndc001,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,Solaris File System-/ServerFileDD,Success,30000,9172791360003109,0.22203392,,,436.277666,218019,"Oct 2, 2024 4:00:00 PM","Oct 2, 2024 4:08:17 PM","Nov 2, 2024 1:00:00 AM",02-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrijstartndc001,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,Solaris File System-/ServerFileDD,Success,30000,9172800000003809,0.234412032,,,457.836,218020,"Oct 3, 2024 4:00:00 PM","Oct 3, 2024 4:08:20 PM","Nov 3, 2024 1:00:00 AM",03-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrijstartndc001,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,Solaris File System-/ServerFileDD,Success,30000,9172808640005009,0.217746432,,,428.7157258,218021,"Oct 4, 2024 4:00:00 PM","Oct 4, 2024 4:08:16 PM","Nov 4, 2024 2:00:00 AM",04-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrijstartndc001,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,Solaris File System-/ServerFileDD,Success,30000,9172817280003209,0.230098944,,,453.0362903,218022,"Oct 5, 2024 4:00:00 PM","Oct 5, 2024 4:08:16 PM","Nov 5, 2024 2:00:00 AM",05-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrijstartndc001,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,Solaris File System-/ServerFileDD,Success,30000,9172825920003209,0.242473984,,,468.8930693,218023,"Oct 6, 2024 4:00:00 PM","Oct 6, 2024 4:08:25 PM","Nov 6, 2024 2:00:00 AM",06-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrijstartndc001,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,Solaris File System-/ServerFileDD,Success,30000,9172834560003109,0.22987776,,,452.6008065,218025,"Oct 7, 2024 4:00:00 PM","Oct 7, 2024 4:08:16 PM","Nov 7, 2024 2:00:00 AM",07-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrijstartndc001,Daily_30day_9PM_EST,Daily_30day_9PM_EST,Scheduled Backup,Solaris File System-/ServerFileDD,Success,30000,9172843200003809,0.24123904,,,472.1142285,218026,"Oct 8, 2024 4:00:00 PM","Oct 8, 2024 4:08:19 PM","Nov 8, 2024 2:00:00 AM",08-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrsboxndc002.corp.irco.com,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172783080001609,0.140445696,,,95.11373093,209090,"Oct 1, 2024 5:00:22 PM","Oct 1, 2024 5:24:24 PM","Nov 1, 2024 2:00:00 AM",01-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrsboxndc002.corp.irco.com,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172791720001909,0.138835968,,,95.8854314,209103,"Oct 2, 2024 5:00:03 PM","Oct 2, 2024 5:23:37 PM","Nov 2, 2024 2:00:00 AM",02-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrsboxndc002.corp.irco.com,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172800360001609,0.14422016,,,99.67445152,209113,"Oct 3, 2024 5:00:05 PM","Oct 3, 2024 5:23:38 PM","Nov 3, 2024 2:00:00 AM",03-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrsboxndc002.corp.irco.com,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172809000001709,0.132078592,,,91.80284698,209121,"Oct 4, 2024 5:00:26 PM","Oct 4, 2024 5:23:51 PM","Nov 4, 2024 3:00:00 AM",04-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrsboxndc002.corp.irco.com,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172817640001509,0.131308544,,,88.86417186,209147,"Oct 5, 2024 5:00:05 PM","Oct 5, 2024 5:24:08 PM","Nov 5, 2024 3:00:00 AM",05-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrsboxndc002.corp.irco.com,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172826280001609,0.134733824,,,92.85532816,209154,"Oct 6, 2024 5:00:06 PM","Oct 6, 2024 5:23:43 PM","Nov 6, 2024 3:00:00 AM",06-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrsboxndc002.corp.irco.com,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172834920001509,0.136363008,,,95.46021505,209164,"Oct 7, 2024 5:00:17 PM","Oct 7, 2024 5:23:32 PM","Nov 7, 2024 3:00:00 AM",07-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrsboxndc002.corp.irco.com,Daily_30day_10PM_EST_VSS,Daily_30day_10PM_EST_VSS,Scheduled Backup,Windows VSS-/Windows VSS Dataset,Success,30000,9172843560001509,0.147744768,,,99.64226519,209170,"Oct 8, 2024 5:00:10 PM","Oct 8, 2024 5:24:18 PM","Nov 8, 2024 3:00:00 AM",08-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrsboxndc002.corp.irco.com,Daily_30day_9PM_EST_FS,Daily_30day_9PM_EST_FS,Scheduled Backup,Windows File System-/Windows FS Dataset,Success,30000,9172782720004609,0.97575424,,,1575.016529,209006,"Oct 1, 2024 4:00:01 PM","Oct 1, 2024 4:10:06 PM","Nov 1, 2024 1:00:00 AM",01-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrsboxndc002.corp.irco.com,Daily_30day_9PM_EST_FS,Daily_30day_9PM_EST_FS,Scheduled Backup,Windows File System-/Windows FS Dataset,Success,30000,9172791360004509,1.09662208,,,1827.508532,209010,"Oct 2, 2024 4:00:02 PM","Oct 2, 2024 4:09:48 PM","Nov 2, 2024 1:00:00 AM",02-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrsboxndc002.corp.irco.com,Daily_30day_9PM_EST_FS,Daily_30day_9PM_EST_FS,Scheduled Backup,Windows File System-/Windows FS Dataset,Success,30000,9172800000005109,0.9193728,,,1529.51448,209024,"Oct 3, 2024 4:00:02 PM","Oct 3, 2024 4:09:49 PM","Nov 3, 2024 1:00:00 AM",03-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrsboxndc002.corp.irco.com,Daily_30day_9PM_EST_FS,Daily_30day_9PM_EST_FS,Scheduled Backup,Windows File System-/Windows FS Dataset,Success,30000,9172808640006309,1.125367808,,,1813.518152,209027,"Oct 4, 2024 4:00:01 PM","Oct 4, 2024 4:10:07 PM","Nov 4, 2024 2:00:00 AM",04-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrsboxndc002.corp.irco.com,Daily_30day_9PM_EST_FS,Daily_30day_9PM_EST_FS,Scheduled Backup,Windows File System-/Windows FS Dataset,Success,30000,9172817280004509,0.93848576,,,1468.733974,209061,"Oct 5, 2024 4:00:01 PM","Oct 5, 2024 4:10:25 PM","Nov 5, 2024 2:00:00 AM",05-Oct-2024
Ingersoll Rand Company,Undefined,igravavendc003.corp.irco.com,EMC Avamar,igrsboxndc002.corp.irco.com,Daily_30day_9PM_EST_FS,Daily_30day_9PM_EST_FS,Scheduled Backup,Windows File System-/Windows FS Dataset,Success,30000,9172825920004609,0.692890624,,,1174.741319,209070,"Oct 6, 2024 4:00:02 PM","Oct 6, 2024 4:09:38 PM","Nov 6, 2024 2:00:00 AM",06-Oct-2024
